Date,TeamA,TeamB,ScoreA,ScoreB,Tournament,Location,RatingChangeA,RatingChangeB,NewRatingA,NewRatingB
2023-09-09,England,Ukraine,1,1,European Championship qualifier,Poland,-9,+9,1999,1840
2023-09-09,Azerbaijan,Belgium,0,1,European Championship qualifier,Azerbaijan,-2,+2,1406,1981
2023-09-09,Andorra,Belarus,0,0,European Championship qualifier,Andorra,+10,-10,1129,1410
2023-09-09,British Virgin Islands,Turks and Caicos Islands,3,1,CONCACAF Nations League C,the British Virgin Islands,+36,-36,644,747
2023-09-09,Bahamas,Puerto Rico,1,6,CONCACAF Nations League B,the Bahamas,-24,+24,836,1133
2023-09-09,Antigua and Barbuda,Guyana,1,5,CONCACAF Nations League B,Antigua and Barbuda,-44,+44,1078,1204
2023-09-10,Thailand,Iraq,2,2,King's Cup,Thailand,+5,-5,1388,1600
2023-09-10,Lebanon,India,1,0,King's Cup,Thailand,+14,-14,1313,1266
2023-09-10,Hungary,Czechia,1,1,Friendly,Hungary,-4,+4,1845,1792
2023-09-10,Togo,Cape Verde,3,2,African Nations Cup qualifier,Togo,+24,-24,1384,1498
2023-09-10,Nigeria,São Tomé and Príncipe,6,0,African Nations Cup qualifier,Nigeria,+2,-2,1620,1067
2023-09-10,Congo,Gambia,2,2,African Nations Cup qualifier,Morocco,+10,-10,1277,1441
2023-09-10,San Marino,Slovenia,0,4,European Championship qualifier,San Marino,-1,+1,780,1672
2023-09-10,Montenegro,Bulgaria,2,1,European Championship qualifier,Montenegro,+12,-12,1550,1481
2023-09-10,Lithuania,Serbia,1,3,European Championship qualifier,Lithuania,-4,+4,1268,1831
2023-09-10,Kazakhstan,Northern Ireland,1,0,European Championship qualifier,Kazakhstan,+17,-17,1454,1463
2023-09-10,Ireland,Netherlands,1,2,European Championship qualifier,Ireland,-9,+9,1649,1973
2023-09-10,Greece,Gibraltar,5,0,European Championship qualifier,Greece,+1,-1,1688,1063
2023-09-10,Finland,Denmark,0,1,European Championship qualifier,Finland,-17,+17,1689,1868
2023-09-10,Faroe Islands,Moldova,0,1,European Championship qualifier,the Faroe Islands,-25,+25,1255,1314
2023-09-10,Albania,Poland,2,0,European Championship qualifier,Albania,+37,-37,1614,1724
2023-09-10,Saint Lucia,Saint Kitts and Nevis,2,0,CONCACAF Nations League B,Saint Lucia,+27,-27,1111,1125
2023-09-10,Guadeloupe,Sint Maarten,4,0,CONCACAF Nations League B,Guadeloupe,+2,-2,1327,817
2023-09-10,Martinique,Curaçao,1,0,CONCACAF Nations League A,Martinique,+10,-10,1422,1315
2023-09-10,Guatemala,Panama,1,1,CONCACAF Nations League A,Guatemala,+5,-5,1522,1703
2023-09-10,El Salvador,Trinidad and Tobago,2,3,CONCACAF Nations League A,El Salvador,-29,+29,1426,1414
2023-09-11,Vietnam,Palestine,2,0,Friendly,Vietnam,+12,-12,1412,1417
2023-09-11,Myanmar,Nepal,1,0,Friendly,Myanmar,+8,-8,916,924
2023-09-11,Kyrgyzstan,Kuwait,3,1,Friendly,the United Arab Emirates,+22,-22,1253,1390
2023-09-11,Hong Kong,Brunei,10,0,Friendly,Hong Kong,+1,-1,1118,599
2023-09-11,Cambodia,Macao,4,0,Friendly,Cambodia,+6,-6,873,665
2023-09-11,Guinea-Bissau,Sierra Leone,2,1,African Nations Cup qualifier,Guinea-Bissau,+11,-11,1416,1318
2023-09-11,Slovakia,Liechtenstein,3,0,European Championship qualifier,Slovakia,+1,-1,1614,965
2023-09-11,Portugal,Luxembourg,9,0,European Championship qualifier,Portugal,+3,-3,2021,1503
2023-09-11,Latvia,Wales,0,2,European Championship qualifier,Latvia,-13,+13,1318,1674
2023-09-11,Iceland,Bosnia and Herzegovina,1,0,European Championship qualifier,Iceland,+19,-19,1494,1536
2023-09-11,Armenia,Croatia,0,1,European Championship qualifier,Armenia,-4,+4,1509,2016
2023-09-11,Saint Martin,Bonaire,2,1,CONCACAF Nations League C,Saint Kitts and Nevis,+21,-21,882,856
2023-09-11,Cayman Islands,Aruba,1,2,CONCACAF Nations League C,the Cayman Islands,-19,+19,807,970
2023-09-11,Nicaragua,Barbados,5,1,CONCACAF Nations League B,Nicaragua,+7,-7,1316,1011
2023-09-11,Dominican Republic,Montserrat,3,0,CONCACAF Nations League B,the Dominican Republic,+12,-12,1181,990
2023-09-12,United States,Oman,4,0,Friendly,the United States,+5,-5,1817,1573
2023-09-12,United Arab Emirates,Costa Rica,4,1,Friendly,Croatia,+26,-26,1479,1624
2023-09-12,South Korea,Saudi Arabia,1,0,Friendly,England,+5,-5,1765,1555
2023-09-12,South Africa,Democratic Republic of Congo,1,0,Friendly,South Africa,+7,-7,1527,1521
2023-09-12,Singapore,Taiwan,3,1,Friendly,Singapore,+5,-5,1128,919
2023-09-12,Senegal,Algeria,0,1,Friendly,Senegal,-14,+14,1736,1710
2023-09-12,Scotland,England,1,3,Friendly,Scotland,-12,+12,1827,2011
2023-09-12,Qatar,Russia,1,1,Friendly,Qatar,+4,-4,1512,1758
2023-09-12,Philippines,Afghanistan,2,1,Friendly,the Philippines,+9,-9,1040,1072
2023-09-12,Morocco,Burkina Faso,1,0,Friendly,France,+3,-3,1842,1552
2023-09-12,Mexico,Uzbekistan,3,3,Friendly,the United States,-6,+6,1832,1609
2023-09-12,Kenya,South Sudan,0,1,Friendly,Kenya,-18,+18,1348,1135
2023-09-12,Japan,Turkey,4,2,Friendly,Belgium,+8,-8,1887,1706
2023-09-12,Ivory Coast,Mali,0,0,Friendly,Ivory Coast,-3,+3,1633,1616
2023-09-12,Iran,Angola,4,0,Friendly,Iran,+2,-2,1808,1386
2023-09-12,Ghana,Liberia,3,1,Friendly,Ghana,+3,-3,1590,1309
2023-09-12,Germany,France,2,1,Friendly,Germany,+14,-14,1903,2103
2023-09-12,Egypt,Tunisia,1,3,Friendly,Egypt,-17,+17,1671,1751
2023-09-12,China,Syria,0,1,Friendly,China,-14,+14,1456,1423
2023-09-12,Bahrain,Turkmenistan,1,1,Friendly,the United Arab Emirates,-6,+6,1475,1232
2023-09-12,Azerbaijan,Jordan,2,1,Friendly,Azerbaijan,+12,-12,1418,1577
2023-09-12,Cameroon,Burundi,3,0,African Nations Cup qualifier,Cameroon,+5,-5,1639,1274
2023-09-12,Switzerland,Andorra,3,0,European Championship qualifier,Switzerland,+1,-1,1863,1128
2023-09-12,Sweden,Austria,1,3,European Championship qualifier,Sweden,-36,+36,1721,1821
2023-09-12,Spain,Cyprus,6,0,European Championship qualifier,Spain,+1,-1,2007,1335
2023-09-12,Romania,Kosovo,2,0,European Championship qualifier,Romania,+12,-12,1641,1478
2023-09-12,Norway,Georgia,2,1,European Championship qualifier,Norway,+10,-10,1744,1624
2023-09-12,Malta,North Macedonia,0,2,European Championship qualifier,Malta,-16,+16,1254,1558
2023-09-12,Italy,Ukraine,2,1,European Championship qualifier,Italy,+9,-9,1955,1831
2023-09-12,Israel,Belarus,1,0,European Championship qualifier,Israel,+6,-6,1626,1404
2023-09-12,Belgium,Estonia,5,0,European Championship qualifier,Belgium,+2,-2,1983,1421
2023-09-12,Turks and Caicos Islands,Dominica,0,3,CONCACAF Nations League C,Turks and Caicos Islands,-23,+23,724,997
2023-09-12,Saint Vincent and the Grenadines,Bermuda,4,3,CONCACAF Nations League B,Saint Vincent and the Grenadines,+20,-20,1085,1151
2023-09-12,Puerto Rico,Antigua and Barbuda,5,0,CONCACAF Nations League B,the Bahamas,+34,-34,1167,1044
2023-09-12,Guyana,Bahamas,3,2,CONCACAF Nations League B,Guyana,+3,-3,1207,833
2023-09-12,French Guiana,Belize,0,2,CONCACAF Nations League B,French Guiana,-54,+54,1249,1084
2023-09-12,Jamaica,Haiti,2,2,CONCACAF Nations League A,Jamaica,-10,+10,1585,1520
2023-09-12,Honduras,Grenada,4,0,CONCACAF Nations League A,Honduras,+5,-5,1488,1115
2023-09-12,Cuba,Suriname,1,0,CONCACAF Nations League A,Cuba,+15,-15,1296,1284
2023-09-12,Venezuela,Paraguay,1,0,World Cup qualifier,Venezuela,+16,-16,1711,1704
2023-09-12,Peru,Brazil,0,1,World Cup qualifier,Peru,-12,+12,1830,2108
2023-09-12,Ecuador,Uruguay,2,1,World Cup qualifier,Ecuador,+19,-19,1868,1907
2023-09-12,Chile,Colombia,0,0,World Cup qualifier,Chile,+8,-8,1707,1948
2023-09-12,Bolivia,Argentina,0,3,World Cup qualifier,Bolivia,-5,+5,1597,2156
2023-09-30,Botswana,Zimbabwe,1,1,Friendly,Botswana,-4,+4,1346,1320
2023-10-08,Solomon Islands,Papua New Guinea,3,1,Melanesian Cup,New Caledonia,+27,-27,1270,1180
2023-10-08,New Caledonia,Vanuatu,4,0,Melanesian Cup,New Caledonia,+21,-21,1203,1095
2023-10-10,China,Vietnam,2,0,Friendly,China,+9,-9,1465,1403
2023-10-11,Wales,Gibraltar,4,0,Friendly,Wales,+1,-1,1675,1062
2023-10-11,Solomon Islands,Vanuatu,1,0,Melanesian Cup,New Caledonia,+11,-11,1281,1084
2023-10-11,New Caledonia,Papua New Guinea,3,1,Melanesian Cup,New Caledonia,+20,-20,1223,1160
2023-10-12,United Arab Emirates,Kuwait,1,0,Friendly,the United Arab Emirates,+5,-5,1484,1385
2023-10-12,Sweden,Moldova,3,1,Friendly,Sweden,+2,-2,1723,1312
2023-10-12,Russia,Cameroon,1,0,Friendly,Russia,+4,-4,1762,1635
2023-10-12,Montenegro,Lebanon,3,2,Friendly,Montenegro,+3,-3,1553,1310
2023-10-12,Georgia,Thailand,8,0,Friendly,Georgia,+6,-6,1630,1382
2023-10-12,Egypt,Zambia,1,0,Friendly,the United Arab Emirates,+6,-6,1677,1505
2023-10-12,Bahrain,Kyrgyzstan,2,0,Friendly,Bahrain,+4,-4,1479,1249
2023-10-12,Algeria,Cape Verde,5,1,Friendly,Algeria,+5,-5,1715,1493
2023-10-12,Yemen,Sri Lanka,3,0,World Cup and Asian Cup qualifier,Saudi Arabia,+6,-6,1098,669
2023-10-12,Taiwan,East Timor,4,0,World Cup and Asian Cup qualifier,Taiwan,+7,-7,926,616
2023-10-12,Singapore,Guam,2,1,World Cup and Asian Cup qualifier,Singapore,+2,-2,1130,703
2023-10-12,Nepal,Laos,1,1,World Cup and Asian Cup qualifier,Nepal,-16,+16,908,678
2023-10-12,Myanmar,Macao,5,1,World Cup and Asian Cup qualifier,Myanmar,+9,-9,925,656
2023-10-12,Maldives,Bangladesh,1,1,World Cup and Asian Cup qualifier,the Maldives,-5,+5,893,909
2023-10-12,Indonesia,Brunei,6,0,World Cup and Asian Cup qualifier,Indonesia,+1,-1,1293,598
2023-10-12,Hong Kong,Bhutan,4,0,World Cup and Asian Cup qualifier,Hong Kong,+2,-2,1120,564
2023-10-12,Cambodia,Pakistan,0,0,World Cup and Asian Cup qualifier,Cambodia,-9,+9,864,819
2023-10-12,Afghanistan,Mongolia,1,0,World Cup and Asian Cup qualifier,Tajikistan,+7,-7,1079,804
2023-10-12,Spain,Scotland,2,0,European Championship qualifier,Spain,+10,-10,2017,1817
2023-10-12,Latvia,Armenia,2,0,European Championship qualifier,Latvia,+38,-38,1356,1471
2023-10-12,Faroe Islands,Poland,0,2,European Championship qualifier,the Faroe Islands,-6,+6,1249,1730
2023-10-12,Cyprus,Norway,0,4,European Championship qualifier,Cyprus,-11,+11,1324,1755
2023-10-12,Croatia,Turkey,0,1,European Championship qualifier,Croatia,-37,+37,1979,1743
2023-10-12,Belarus,Romania,0,0,European Championship qualifier,Hungary,+12,-12,1416,1629
2023-10-12,Andorra,Kosovo,0,3,European Championship qualifier,Andorra,-13,+13,1115,1491
2023-10-12,Albania,Czechia,3,0,European Championship qualifier,Albania,+43,-43,1657,1749
2023-10-12,British Virgin Islands,Dominica,1,1,CONCACAF Nations League C,Saint Lucia,+15,-15,659,982
2023-10-12,Bonaire,Anguilla,2,0,CONCACAF Nations League C,Bonaire,+6,-6,862,579
2023-10-12,Saint Lucia,Guadeloupe,2,1,CONCACAF Nations League B,Saint Lucia,+26,-26,1137,1301
2023-10-12,Saint Kitts and Nevis,Sint Maarten,3,2,CONCACAF Nations League B,Anguilla,+6,-6,1131,811
2023-10-12,Suriname,Haiti,1,1,CONCACAF Nations League A,Suriname,+7,-7,1291,1513
2023-10-12,Grenada,Jamaica,1,4,CONCACAF Nations League A,Grenada,-7,+7,1108,1592
2023-10-12,Cuba,Honduras,0,0,CONCACAF Nations League A,the Dominican Republic,+10,-10,1306,1478
2023-10-12,Colombia,Uruguay,2,2,World Cup qualifier,Colombia,-8,+8,1940,1915
2023-10-12,Chile,Peru,2,0,World Cup qualifier,Chile,+32,-32,1739,1798
2023-10-12,Brazil,Venezuela,1,1,World Cup qualifier,Brazil,-18,+18,2090,1729
2023-10-12,Bolivia,Ecuador,1,2,World Cup qualifier,Bolivia,-11,+11,1586,1879
2023-10-12,Argentina,Paraguay,1,0,World Cup qualifier,Argentina,+2,-2,2158,1702
2023-10-13,Uzbekistan,Vietnam,2,0,Friendly,China,+7,-7,1616,1396
2023-10-13,South Korea,Tunisia,4,0,Friendly,South Korea,+13,-13,1778,1738
2023-10-13,South Africa,Eswatini,0,0,Friendly,South Africa,-8,+8,1519,1296
2023-10-13,Nigeria,Saudi Arabia,2,2,Friendly,Portugal,-2,+2,1618,1557
2023-10-13,Mali,Uganda,1,0,Friendly,Mali,+3,-3,1619,1394
2023-10-13,Malaysia,India,4,2,Independence Tournament,Malaysia,+15,-15,1308,1251
2023-10-13,Jordan,Iran,1,3,Friendly tournament,Jordan,-14,+14,1563,1822
2023-10-13,Japan,Canada,4,1,Friendly,Japan,+6,-6,1893,1719
2023-10-13,Iraq,Qatar,0,0,Friendly tournament,Jordan,-4,+4,1596,1516
2023-10-13,Guinea,Guinea-Bissau,1,0,Friendly,Portugal,+10,-10,1431,1406
2023-10-13,Equatorial Guinea,Burkina Faso,0,0,Friendly,Equatorial Guinea,-1,+1,1494,1553
2023-10-13,England,Australia,1,0,Friendly,England,+3,-3,2014,1770
2023-10-13,Democratic Republic of Congo,New Zealand,1,1,Friendly,Spain,0,0,1521,1535
2023-10-13,Angola,Mozambique,1,1,Friendly,Portugal,-1,+1,1385,1346
2023-10-13,Portugal,Slovakia,3,2,European Championship qualifier,Portugal,+2,-2,2023,1612
2023-10-13,Netherlands,France,1,2,European Championship qualifier,the Netherlands,-18,+18,1955,2121
2023-10-13,Liechtenstein,Bosnia and Herzegovina,0,2,European Championship qualifier,Liechtenstein,-4,+4,961,1540
2023-10-13,Ireland,Greece,0,2,European Championship qualifier,Ireland,-35,+35,1614,1723
2023-10-13,Iceland,Luxembourg,1,1,European Championship qualifier,Iceland,-5,+5,1489,1508
2023-10-13,Estonia,Azerbaijan,0,2,European Championship qualifier,Estonia,-39,+39,1382,1457
2023-10-13,Austria,Belgium,2,3,European Championship qualifier,Austria,-16,+16,1805,1999
2023-10-13,Saint Vincent and the Grenadines,French Guiana,1,4,CONCACAF Nations League B,Saint Vincent and the Grenadines,-29,+29,1056,1278
2023-10-13,Montserrat,Nicaragua,0,3,CONCACAF Nations League B,Barbados,-9,+9,981,1325
2023-10-13,Belize,Bermuda,0,1,CONCACAF Nations League B,Belize,-22,+22,1062,1173
2023-10-13,Barbados,Dominican Republic,0,5,CONCACAF Nations League B,Barbados,-32,+32,979,1213
2023-10-13,Trinidad and Tobago,Guatemala,3,2,CONCACAF Nations League A,Trinidad and Tobago,+20,-20,1434,1502
2023-10-13,Martinique,El Salvador,1,0,CONCACAF Nations League A,Martinique,+15,-15,1437,1411
2023-10-13,Curaçao,Panama,1,2,CONCACAF Nations League A,Curaçao,-6,+6,1309,1709
2023-10-14,United States,Germany,1,3,Friendly,the United States,-16,+16,1801,1919
2023-10-14,Niger,Somalia,3,0,Friendly,Morocco,+5,-5,1215,894
2023-10-14,Mexico,Ghana,2,0,Friendly,the United States,+6,-6,1838,1584
2023-10-14,Mauritania,Madagascar,2,1,Friendly,Morocco,+6,-6,1426,1283
2023-10-14,Libya,Liberia,3,2,Friendly,Morocco,+9,-9,1340,1300
2023-10-14,Ivory Coast,Morocco,1,1,Friendly,Ivory Coast,+3,-3,1636,1839
2023-10-14,Benin,Sierra Leone,1,1,Friendly,Morocco,-2,+2,1374,1320
2023-10-14,Papua New Guinea,Vanuatu,0,1,Melanesian Cup,New Caledonia,-24,+24,1136,1108
2023-10-14,New Caledonia,Solomon Islands,0,1,Melanesian Cup,New Caledonia,-22,+22,1201,1303
2023-10-14,Ukraine,North Macedonia,2,0,European Championship qualifier,Czechia,+10,-10,1841,1548
2023-10-14,Slovenia,Finland,3,0,European Championship qualifier,Slovenia,+27,-27,1699,1662
2023-10-14,Northern Ireland,San Marino,3,0,European Championship qualifier,Northern Ireland,+1,-1,1464,779
2023-10-14,Italy,Malta,4,0,European Championship qualifier,Italy,+1,-1,1956,1253
2023-10-14,Hungary,Serbia,2,1,European Championship qualifier,Hungary,+14,-14,1859,1817
2023-10-14,Denmark,Kazakhstan,3,1,European Championship qualifier,Denmark,+3,-3,1871,1451
2023-10-14,Bulgaria,Lithuania,0,2,European Championship qualifier,Bulgaria,-52,+52,1429,1320
2023-10-14,Aruba,US Virgin Islands,3,1,CONCACAF Nations League C,Aruba,+5,-5,975,634
2023-10-14,Guyana,Puerto Rico,3,1,CONCACAF Nations League B,Saint Kitts and Nevis,+27,-27,1234,1140
2023-10-14,Bahamas,Antigua and Barbuda,1,4,CONCACAF Nations League B,the Bahamas,-24,+24,809,1068
2023-10-15,Sudan,Tanzania,1,1,Friendly,Saudi Arabia,+2,-2,1280,1342
2023-10-15,Philippines,Kyrgyzstan,1,0,Friendly,Bahrain,+15,-15,1055,1234
2023-10-15,Wales,Croatia,2,1,European Championship qualifier,Wales,+31,-31,1706,1948
2023-10-15,Turkey,Latvia,4,0,European Championship qualifier,Turkey,+4,-4,1747,1352
2023-10-15,Switzerland,Belarus,3,3,European Championship qualifier,Switzerland,-18,+18,1845,1434
2023-10-15,Romania,Andorra,4,0,European Championship qualifier,Romania,+2,-2,1631,1113
2023-10-15,Poland,Moldova,1,1,European Championship qualifier,Poland,-18,+18,1712,1330
2023-10-15,Norway,Spain,0,1,European Championship qualifier,Norway,-11,+11,1744,2028
2023-10-15,Georgia,Cyprus,4,0,European Championship qualifier,Georgia,+7,-7,1637,1317
2023-10-15,Czechia,Faroe Islands,1,0,European Championship qualifier,Czechia,+1,-1,1750,1248
2023-10-15,Saint Kitts and Nevis,Sint Maarten,0,1,CONCACAF Nations League B,Saint Kitts and Nevis,-37,+37,1094,848
2023-10-15,Guadeloupe,Saint Lucia,2,0,CONCACAF Nations League B,Guadeloupe,+11,-11,1312,1126
2023-10-15,Suriname,Grenada,4,0,CONCACAF Nations League A,Suriname,+12,-12,1303,1096
2023-10-15,Jamaica,Haiti,3,2,CONCACAF Nations League A,Trinidad and Tobago,+16,-16,1608,1497
2023-10-15,Honduras,Cuba,4,0,CONCACAF Nations League A,Honduras,+13,-13,1491,1293
2023-10-16,Senegal,Cameroon,1,0,Friendly,France,+7,-7,1743,1628
2023-10-16,Nigeria,Mozambique,3,2,Friendly,Portugal,+3,-3,1621,1343
2023-10-16,Kenya,Russia,2,2,Friendly,Turkey,+8,-8,1356,1754
2023-10-16,China,Uzbekistan,1,2,Friendly,China,-9,+9,1456,1625
2023-10-16,Botswana,Eswatini,2,1,Friendly,Botswana,+6,-6,1352,1290
2023-10-16,Algeria,Egypt,1,1,Friendly,the United Arab Emirates,-1,+1,1714,1678
2023-10-16,Luxembourg,Slovakia,0,1,European Championship qualifier,Luxembourg,-20,+20,1488,1632
2023-10-16,Iceland,Liechtenstein,4,0,European Championship qualifier,Iceland,+2,-2,1491,959
2023-10-16,Greece,Netherlands,0,1,European Championship qualifier,Greece,-13,+13,1710,1968
2023-10-16,Gibraltar,Ireland,0,4,European Championship qualifier,Portugal,-3,+3,1059,1617
2023-10-16,Bosnia and Herzegovina,Portugal,0,5,European Championship qualifier,Bosnia and Herzegovina,-8,+8,1532,2031
2023-10-16,Belgium,Sweden,1,1,European Championship qualifier,Belgium,-16,+16,1983,1739
2023-10-16,Azerbaijan,Austria,0,1,European Championship qualifier,Azerbaijan,-8,+8,1449,1813
2023-10-16,Turks and Caicos Islands,British Virgin Islands,2,2,CONCACAF Nations League C,Turks and Caicos Islands,-9,+9,715,668
2023-10-16,Saint Martin,Anguilla,8,0,CONCACAF Nations League C,Saint Kitts and Nevis,+14,-14,896,565
2023-10-16,Nicaragua,Montserrat,3,0,CONCACAF Nations League B,Nicaragua,+5,-5,1330,976
2023-10-16,French Guiana,Saint Vincent and the Grenadines,3,2,CONCACAF Nations League B,French Guiana,+5,-5,1283,1051
2023-10-16,Dominican Republic,Barbados,5,2,CONCACAF Nations League B,the Dominican Republic,+9,-9,1222,970
2023-10-17,Zambia,Uganda,3,0,Friendly,the United Arab Emirates,+12,-12,1517,1382
2023-10-17,United States,Ghana,4,0,Friendly,the United States,+5,-5,1806,1579
2023-10-17,United Arab Emirates,Lebanon,2,1,Friendly,the United Arab Emirates,+3,-3,1487,1307
2023-10-17,Sudan,Chad,1,0,Friendly,Saudi Arabia,+7,-7,1287,1182
2023-10-17,South Korea,Vietnam,6,0,Friendly,South Korea,+2,-2,1780,1394
2023-10-17,Sierra Leone,Somalia,2,0,Friendly,Morocco,+2,-2,1322,892
2023-10-17,North Macedonia,Armenia,3,1,Friendly,North Macedonia,+8,-8,1556,1463
2023-10-17,Mali,Saudi Arabia,3,1,Friendly,Portugal,+12,-12,1631,1545
2023-10-17,Malaysia,Tajikistan,0,2,Independence Tournament,Malaysia,-27,+27,1281,1363
2023-10-17,Madagascar,Benin,2,1,Friendly,Morocco,+13,-13,1296,1361
2023-10-17,Libya,Niger,1,1,Friendly,Morocco,-3,+3,1337,1218
2023-10-17,Kuwait,Syria,2,1,Friendly,the United Arab Emirates,+11,-11,1396,1412
2023-10-17,Jordan,Iraq,2,2,Friendly tournament,Jordan,-3,+3,1560,1599
2023-10-17,Japan,Tunisia,2,0,Friendly,Japan,+6,-6,1899,1732
2023-10-17,Ivory Coast,South Africa,1,1,Friendly,Ivory Coast,-6,+6,1630,1525
2023-10-17,Iran,Qatar,4,0,Friendly tournament,Jordan,+8,-8,1830,1508
2023-10-17,Germany,Mexico,2,2,Friendly,the United States,-2,+2,1917,1840
2023-10-17,Gabon,Guinea,1,1,Friendly,Portugal,0,0,1418,1431
2023-10-17,France,Scotland,4,1,Friendly,France,+3,-3,2124,1814
2023-10-17,Estonia,Thailand,1,1,Friendly,Estonia,-3,+3,1379,1385
2023-10-17,Comoros,Cape Verde,2,1,Friendly,France,+17,-17,1212,1476
2023-10-17,Burkina Faso,Mauritania,2,1,Friendly,Morocco,+6,-6,1559,1420
2023-10-17,Bahrain,Philippines,1,0,Friendly,Bahrain,+1,-1,1480,1054
2023-10-17,Australia,New Zealand,2,0,Friendly tournament,England,+9,-9,1779,1526
2023-10-17,Angola,Democratic Republic of Congo,0,0,Friendly,Portugal,+4,-4,1389,1517
2023-10-17,Albania,Bulgaria,2,0,Friendly,Albania,+4,-4,1661,1425
2023-10-17,Taiwan,East Timor,3,0,World Cup and Asian Cup qualifier,Taiwan,+6,-6,932,610
2023-10-17,Sri Lanka,Yemen,1,1,World Cup and Asian Cup qualifier,Sri Lanka,+15,-15,684,1083
2023-10-17,Pakistan,Cambodia,1,0,World Cup and Asian Cup qualifier,Pakistan,+17,-17,836,847
2023-10-17,Mongolia,Afghanistan,0,1,World Cup and Asian Cup qualifier,Mongolia,-11,+11,793,1090
2023-10-17,Macao,Myanmar,0,0,World Cup and Asian Cup qualifier,Macao,+9,-9,665,916
2023-10-17,Laos,Nepal,0,1,World Cup and Asian Cup qualifier,Laos,-13,+13,665,921
2023-10-17,Guam,Singapore,0,1,World Cup and Asian Cup qualifier,Guam,-5,+5,698,1135
2023-10-17,Brunei,Indonesia,0,6,World Cup and Asian Cup qualifier,Brunei,-3,+3,595,1296
2023-10-17,Bhutan,Hong Kong,2,0,World Cup and Asian Cup qualifier,Bhutan,+56,-56,620,1064
2023-10-17,Bangladesh,Maldives,2,1,World Cup and Asian Cup qualifier,Bangladesh,+14,-14,923,879
2023-10-17,Morocco,Liberia,3,0,African Nations Cup qualifier,Morocco,+2,-2,1841,1298
2023-10-17,Serbia,Montenegro,3,1,European Championship qualifier,Serbia,+7,-7,1824,1546
2023-10-17,San Marino,Denmark,1,2,European Championship qualifier,San Marino,0,0,779,1871
2023-10-17,Northern Ireland,Slovenia,0,1,European Championship qualifier,Northern Ireland,-13,+13,1451,1712
2023-10-17,Malta,Ukraine,1,3,European Championship qualifier,Malta,-3,+3,1250,1844
2023-10-17,Lithuania,Hungary,2,2,European Championship qualifier,Lithuania,+17,-17,1337,1842
2023-10-17,Finland,Kazakhstan,1,2,European Championship qualifier,Finland,-34,+34,1628,1485
2023-10-17,England,Italy,3,1,European Championship qualifier,England,+17,-17,2031,1939
2023-10-17,Cayman Islands,US Virgin Islands,2,1,CONCACAF Nations League C,the Cayman Islands,+7,-7,814,627
2023-10-17,Guyana,Puerto Rico,3,1,CONCACAF Nations League B,Saint Kitts and Nevis,+22,-22,1256,1118
2023-10-17,Bermuda,Belize,1,1,CONCACAF Nations League B,Bermuda,-11,+11,1162,1073
2023-10-17,Antigua and Barbuda,Bahamas,2,2,CONCACAF Nations League B,Antigua and Barbuda,-16,+16,1052,825
2023-10-17,Panama,Guatemala,3,0,CONCACAF Nations League A,Panama,+10,-10,1719,1492
2023-10-17,El Salvador,Martinique,0,0,CONCACAF Nations League A,El Salvador,-4,+4,1407,1441
2023-10-17,Curaçao,Trinidad and Tobago,5,3,CONCACAF Nations League A,Curaçao,+32,-32,1341,1402
2023-10-17,Venezuela,Chile,3,0,World Cup qualifier,Venezuela,+26,-26,1755,1713
2023-10-17,Uruguay,Brazil,2,0,World Cup qualifier,Uruguay,+36,-36,1951,2054
2023-10-17,Peru,Argentina,0,2,World Cup qualifier,Peru,-11,+11,1787,2169
2023-10-17,Paraguay,Bolivia,1,0,World Cup qualifier,Paraguay,+9,-9,1711,1577
2023-10-17,Ecuador,Colombia,0,0,World Cup qualifier,Ecuador,-2,+2,1877,1942
2023-10-19,Libya,Somalia,0,0,Friendly,Morocco,-9,+9,1328,901
2023-10-20,Chad,Sudan,1,1,Friendly,Saudi Arabia,+3,-3,1185,1284
2023-11-11,Libya,Sudan,2,1,Friendly,Libya,+6,-6,1334,1278
2023-11-11,Guatemala,Jamaica,0,0,Friendly,the United States,+3,-3,1495,1605
2023-11-12,Kosovo,Israel,1,0,European Championship qualifier,Kosovo,+22,-22,1513,1604
2023-11-15,Belgium,Serbia,1,0,Friendly,Belgium,+4,-4,1987,1820
2023-11-15,Rwanda,Zimbabwe,0,0,World Cup qualifier,Rwanda,-3,+3,1265,1323
2023-11-15,Ethiopia,Sierra Leone,0,0,World Cup qualifier,Morocco,0,0,1317,1322
2023-11-15,Equatorial Guinea,Namibia,1,0,World Cup qualifier,Equatorial Guinea,+9,-9,1503,1372
2023-11-15,Democratic Republic of Congo,Mauritania,2,0,World Cup qualifier,the Democratic Republic of the Congo,+15,-15,1532,1405
2023-11-15,Israel,Switzerland,1,1,European Championship qualifier,Hungary,+12,-12,1616,1833
2023-11-16,Norway,Faroe Islands,2,0,Friendly,Norway,+1,-1,1745,1247
2023-11-16,Curaçao,El Salvador,1,1,Friendly,Curaçao,-1,+1,1340,1408
2023-11-16,Sudan,Togo,1,1,World Cup qualifier,Libya,+6,-6,1284,1378
2023-11-16,Nigeria,Lesotho,1,1,World Cup qualifier,Nigeria,-18,+18,1603,1238
2023-11-16,Gabon,Kenya,2,1,World Cup qualifier,Gabon,+11,-11,1429,1345
2023-11-16,Egypt,Djibouti,6,0,World Cup qualifier,Egypt,+1,-1,1679,916
